,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
696,16,34,"[0.5249239771852394, 0.4750760228147605]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
697,17,34,"[0.5249239771852394, 0.4750760228147605]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
698,18,34,"[0.5249239771852394, 0.4750760228147605]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
699,19,34,"[0.5249239771852394, 0.4750760228147605]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
700,0,35,"[0.5402932062545048, 0.4597067937454952]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
701,1,35,"[0.5402932062545048, 0.4597067937454952]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
702,2,35,"[0.5402932062545048, 0.4597067937454952]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
703,3,35,"[0.5402932062545048, 0.4597067937454952]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
704,4,35,"[0.5402932062545048, 0.4597067937454952]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
705,5,35,"[0.5402932062545048, 0.4597067937454952]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
706,6,35,"[0.5402932062545048, 0.4597067937454952]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
707,7,35,"[0.5402932062545048, 0.4597067937454952]",4,0.3673015475409638,0.6077898550724637,1.4692061901638551,2.431159420289855
708,8,35,"[0.5402932062545048, 0.4597067937454952]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
709,9,35,"[0.5402932062545048, 0.4597067937454952]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
710,10,35,"[0.5402932062545048, 0.4597067937454952]",4,0.3673015475409638,0.6077898550724637,1.4692061901638551,2.431159420289855
711,11,35,"[0.5402932062545048, 0.4597067937454952]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
712,12,35,"[0.5402932062545048, 0.4597067937454952]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
713,13,35,"[0.5402932062545048, 0.4597067937454952]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
714,14,35,"[0.5402932062545048, 0.4597067937454952]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
715,15,35,"[0.5402932062545048, 0.4597067937454952]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
716,16,35,"[0.5402932062545048, 0.4597067937454952]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
717,17,35,"[0.5402932062545048, 0.4597067937454952]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
718,18,35,"[0.5402932062545048, 0.4597067937454952]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
719,19,35,"[0.5402932062545048, 0.4597067937454952]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
720,0,36,"[0.5556763781187206, 0.44432362188127944]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
721,1,36,"[0.5556763781187206, 0.44432362188127944]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
722,2,36,"[0.5556763781187206, 0.44432362188127944]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
723,3,36,"[0.5556763781187206, 0.44432362188127944]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
724,4,36,"[0.5556763781187206, 0.44432362188127944]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
725,5,36,"[0.5556763781187206, 0.44432362188127944]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
726,6,36,"[0.5556763781187206, 0.44432362188127944]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
727,7,36,"[0.5556763781187206, 0.44432362188127944]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
728,8,36,"[0.5556763781187206, 0.44432362188127944]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
729,9,36,"[0.5556763781187206, 0.44432362188127944]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
730,10,36,"[0.5556763781187206, 0.44432362188127944]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
731,11,36,"[0.5556763781187206, 0.44432362188127944]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
732,12,36,"[0.5556763781187206, 0.44432362188127944]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
733,13,36,"[0.5556763781187206, 0.44432362188127944]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
734,14,36,"[0.5556763781187206, 0.44432362188127944]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
735,15,36,"[0.5556763781187206, 0.44432362188127944]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
736,16,36,"[0.5556763781187206, 0.44432362188127944]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
737,17,36,"[0.5556763781187206, 0.44432362188127944]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
738,18,36,"[0.5556763781187206, 0.44432362188127944]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
739,19,36,"[0.5556763781187206, 0.44432362188127944]",4,0.3673015475409638,0.6077898550724637,1.4692061901638551,2.431159420289855
740,0,37,"[0.5710836249550776, 0.4289163750449224]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
741,1,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
742,2,37,"[0.5710836249550776, 0.4289163750449224]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
743,3,37,"[0.5710836249550776, 0.4289163750449224]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
744,4,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
745,5,37,"[0.5710836249550776, 0.4289163750449224]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
746,6,37,"[0.5710836249550776, 0.4289163750449224]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
747,7,37,"[0.5710836249550776, 0.4289163750449224]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
748,8,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
749,9,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
750,10,37,"[0.5710836249550776, 0.4289163750449224]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
751,11,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
752,12,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
753,13,37,"[0.5710836249550776, 0.4289163750449224]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
754,14,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
755,15,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
756,16,37,"[0.5710836249550776, 0.4289163750449224]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
757,17,37,"[0.5710836249550776, 0.4289163750449224]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
758,18,37,"[0.5710836249550776, 0.4289163750449224]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
759,19,37,"[0.5710836249550776, 0.4289163750449224]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
760,0,38,"[0.5863748238665851, 0.4136251761334148]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
761,1,38,"[0.5863748238665851, 0.4136251761334148]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
762,2,38,"[0.5863748238665851, 0.4136251761334148]",4,0.3673015475409638,0.6077898550724637,1.4692061901638551,2.431159420289855
763,3,38,"[0.5863748238665851, 0.4136251761334148]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
764,4,38,"[0.5863748238665851, 0.4136251761334148]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
765,5,38,"[0.5863748238665851, 0.4136251761334148]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
766,6,38,"[0.5863748238665851, 0.4136251761334148]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
767,7,38,"[0.5863748238665851, 0.4136251761334148]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
768,8,38,"[0.5863748238665851, 0.4136251761334148]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
769,9,38,"[0.5863748238665851, 0.4136251761334148]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
770,10,38,"[0.5863748238665851, 0.4136251761334148]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
771,11,38,"[0.5863748238665851, 0.4136251761334148]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
