,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
1123,3,56,"[0.8623209098426694, 0.1376790901573306]",7,0.8443225780163568,0.4632168637755308,5.910258046114498,3.2425180464287156
1124,4,56,"[0.8623209098426694, 0.1376790901573306]",17,0.9196167189326241,0.5317015777855031,15.633484221854609,9.038926822353552
1125,5,56,"[0.8623209098426694, 0.1376790901573306]",30,0.9498016640762558,0.559406601462854,28.494049922287672,16.78219804388562
1126,6,56,"[0.8623209098426694, 0.1376790901573306]",21,0.9440828002908113,0.5550430499060202,19.825738806107037,11.655904048026423
1127,7,56,"[0.8623209098426694, 0.1376790901573306]",6,0.6591818263669785,0.5180029676435174,3.9550909582018714,3.1080178058611043
1128,8,56,"[0.8623209098426694, 0.1376790901573306]",8,0.7066676992918294,0.5023234073941849,5.653341594334635,4.018587259153479
1129,9,56,"[0.8623209098426694, 0.1376790901573306]",7,0.8370308904042221,0.45641414268709546,5.859216232829555,3.194898998809668
1130,10,56,"[0.8623209098426694, 0.1376790901573306]",16,0.9207590725239666,0.5329712286745314,14.732145160383466,8.527539658792502
1131,11,56,"[0.8623209098426694, 0.1376790901573306]",23,0.8746059961090525,0.5475711874933322,20.115937910508208,12.594137312346641
1132,12,56,"[0.8623209098426694, 0.1376790901573306]",13,0.8735656129022568,0.4866701154966026,11.356352967729338,6.326711501455834
1133,13,56,"[0.8623209098426694, 0.1376790901573306]",18,0.9404323077308858,0.5517370203815005,16.927781539155944,9.931266366867009
1134,14,56,"[0.8623209098426694, 0.1376790901573306]",11,0.9025255944790189,0.5168081414579385,9.927781539269208,5.684889556037324
1135,15,56,"[0.8623209098426694, 0.1376790901573306]",16,0.9318911043430227,0.5438839270872299,14.910257669488363,8.702142833395678
1136,16,56,"[0.8623209098426694, 0.1376790901573306]",9,0.7853795882031159,0.480688248653074,7.068416293828044,4.326194237877666
1137,17,56,"[0.8623209098426694, 0.1376790901573306]",9,0.8789136456679041,0.49508511843194886,7.910222811011137,4.4557660658875395
1138,18,56,"[0.8623209098426694, 0.1376790901573306]",7,0.8080413988780349,0.4269356846372088,5.656289792146245,2.9885497924604616
1139,19,56,"[0.8623209098426694, 0.1376790901573306]",11,0.8932489823862337,0.5081501327999299,9.825738806248571,5.589651460799229
1140,0,57,"[0.8777004502736582, 0.12229954972634183]",8,0.6805784032203547,0.5655078831570662,5.444627225762837,4.52406306525653
1141,1,57,"[0.8777004502736582, 0.12229954972634183]",9,0.8385365738594266,0.45452074453424157,7.546829164734839,4.090686700808174
1142,2,57,"[0.8777004502736582, 0.12229954972634183]",7,0.8143560248384446,0.43373840572564415,5.7004921738691126,3.036168840079509
1143,3,57,"[0.8777004502736582, 0.12229954972634183]",4,0.696272329645868,0.32419216713125276,2.785089318583472,1.296768668525011
