,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
854,14,42,"[0.6455189465181049, 0.3544810534818952]",80,0.0020379092136639837,0.9533290087821271,0.1630327370931187,76.26632070257017
855,15,42,"[0.6455189465181049, 0.3544810534818952]",80,0.040333350783558236,0.99162265957578,3.226668062684659,79.3298127660624
856,16,42,"[0.6455189465181049, 0.3544810534818952]",80,0.002039429266476201,0.9533290087821271,0.16315434131809609,76.26632070257017
857,17,42,"[0.6455189465181049, 0.3544810534818952]",80,0.008190493639285382,0.9594798024329203,0.6552394911428305,76.75838419463362
858,18,42,"[0.6455189465181049, 0.3544810534818952]",80,0.04787303332324083,0.9991623421154623,3.8298426658592666,79.93298736923698
859,19,42,"[0.6455189465181049, 0.3544810534818952]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
860,0,43,"[0.6609756766028119, 0.3390243233971882]",80,0.018706095854102857,0.9699956754487944,1.4964876683282284,77.59965403590355
861,1,43,"[0.6609756766028119, 0.3390243233971882]",80,0.04713094534748298,0.9983686913218115,3.7704756277986387,79.86949530574492
862,2,43,"[0.6609756766028119, 0.3390243233971882]",80,0.03717041567587572,0.9884480564011767,2.973633254070058,79.07584451209414
863,3,43,"[0.6609756766028119, 0.3390243233971882]",80,0.05340054970845563,0.9967921730333368,4.272043976676451,79.74337384266694
864,4,43,"[0.6609756766028119, 0.3390243233971882]",80,0.02978796060355504,0.9731810619222259,2.3830368482844033,77.85448495377807
865,5,43,"[0.6609756766028119, 0.3390243233971882]",80,0.010029714887534612,0.961265516718635,0.8023771910027689,76.9012413374908
866,6,43,"[0.6609756766028119, 0.3390243233971882]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
867,7,43,"[0.6609756766028119, 0.3390243233971882]",80,0.05400939746493807,0.9973874111285748,4.3207517971950455,79.79099289028598
868,8,43,"[0.6609756766028119, 0.3390243233971882]",80,0.04034498131520964,0.9916226595757799,3.227598505216771,79.32981276606239
869,9,43,"[0.6609756766028119, 0.3390243233971882]",80,0.03776759611398782,0.9890432944964145,3.021407689119026,79.12346355971316
870,10,43,"[0.6609756766028119, 0.3390243233971882]",80,0.04791275697857286,0.9991623421154623,3.833020558285829,79.93298736923698
871,11,43,"[0.6609756766028119, 0.3390243233971882]",80,0.03677553262192436,0.9880512310043512,2.9420426097539485,79.0440984803481
872,12,43,"[0.6609756766028119, 0.3390243233971882]",80,0.027833350783558225,0.9791226595757792,2.226668062684658,78.32981276606233
873,13,43,"[0.6609756766028119, 0.3390243233971882]",80,0.016337082342542476,0.9676147230678422,1.3069665874033982,77.40917784542738
874,14,43,"[0.6609756766028119, 0.3390243233971882]",80,0.04672041339220416,0.9979718659249862,3.7376330713763326,79.8377492739989
875,15,43,"[0.6609756766028119, 0.3390243233971882]",80,0.03894446189466938,0.9902337706868909,3.1155569515735504,79.21870165495127
