,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
166,6,8,"[0.27554697321532856, 0.7244530267846715]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
167,7,8,"[0.27554697321532856, 0.7244530267846715]",80,0.0731836131070577,0.9660770643776706,5.854689048564617,77.28616515021365,0,0.9,1000,False,True,"[128, 128]",False
168,8,8,"[0.27554697321532856, 0.7244530267846715]",80,0.047804857950391695,0.9331328120720046,3.8243886360313355,74.65062496576037,0,0.9,1000,False,True,"[128, 128]",False
169,9,8,"[0.27554697321532856, 0.7244530267846715]",80,0.05386546401099768,0.9467588825594886,4.309237120879814,75.74071060475909,0,0.9,1000,False,True,"[128, 128]",False
170,10,8,"[0.27554697321532856, 0.7244530267846715]",80,0.1087897064698848,0.9941176605568544,8.703176517590784,79.52941284454835,0,0.9,1000,False,True,"[128, 128]",False
171,11,8,"[0.27554697321532856, 0.7244530267846715]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
172,12,8,"[0.27554697321532856, 0.7244530267846715]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
173,13,8,"[0.27554697321532856, 0.7244530267846715]",80,0.10310788825342172,0.9960013068019137,8.248631060273738,79.6801045441531,0,0.9,1000,False,True,"[128, 128]",False
174,14,8,"[0.27554697321532856, 0.7244530267846715]",80,0.08341091855645201,0.9611734082511884,6.672873484516161,76.89387266009507,0,0.9,1000,False,True,"[128, 128]",False
175,15,8,"[0.27554697321532856, 0.7244530267846715]",80,0.1087897064698848,0.9941176605568544,8.703176517590784,79.52941284454835,0,0.9,1000,False,True,"[128, 128]",False
176,16,8,"[0.27554697321532856, 0.7244530267846715]",80,0.06635391750274597,0.9668243469863663,5.308313400219677,77.3459477589093,0,0.9,1000,False,True,"[128, 128]",False
177,17,8,"[0.27554697321532856, 0.7244530267846715]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
178,18,8,"[0.27554697321532856, 0.7244530267846715]",80,0.0610508871997157,0.9690867811102135,4.884070975977256,77.52694248881708,0,0.9,1000,False,True,"[128, 128]",False
179,19,8,"[0.27554697321532856, 0.7244530267846715]",80,0.09663018242865282,0.9971273772893972,7.730414594292226,79.77019018315177,0,0.9,1000,False,True,"[128, 128]",False
180,0,9,"[0.31006891288091176, 0.6899310871190882]",80,0.030747856896685476,0.9387837508071826,2.459828551734838,75.1027000645746,0,0.9,1000,False,True,"[128, 128]",False
181,1,9,"[0.31006891288091176, 0.6899310871190882]",80,0.0947745221979667,0.9876679734685803,7.581961775837335,79.01343787748642,0,0.9,1000,False,True,"[128, 128]",False
182,2,9,"[0.31006891288091176, 0.6899310871190882]",80,0.08944313648695372,0.9596685498849171,7.155450918956298,76.77348399079337,0,0.9,1000,False,True,"[128, 128]",False
183,3,9,"[0.31006891288091176, 0.6899310871190882]",80,0.11406434860812967,0.991855226433007,9.125147888650373,79.34841811464057,0,0.9,1000,False,True,"[128, 128]",False
184,4,9,"[0.31006891288091176, 0.6899310871190882]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
185,5,9,"[0.31006891288091176, 0.6899310871190882]",80,0.09020071224449322,0.9679915900693704,7.216056979559458,77.43932720554963,0,0.9,1000,False,True,"[128, 128]",False
186,6,9,"[0.31006891288091176, 0.6899310871190882]",80,0.3779156432302527,0.8092590656632106,30.233251458420213,64.74072525305685,0,0.9,1000,False,True,"[128, 128]",False
187,7,9,"[0.31006891288091176, 0.6899310871190882]",80,0.03605088719971579,0.9365213166833353,2.8840709759772634,74.92170533466683,0,0.9,1000,False,True,"[128, 128]",False
188,8,9,"[0.31006891288091176, 0.6899310871190882]",80,0.07732188948347425,0.9626782666174598,6.18575115867794,77.01426132939679,0,0.9,1000,False,True,"[128, 128]",False
189,9,9,"[0.31006891288091176, 0.6899310871190882]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
190,10,9,"[0.31006891288091176, 0.6899310871190882]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
