,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes
230,10,11,"[0.3790204722038361, 0.6209795277961638]",80,0.26860045306351576,0.9124852050232002,21.48803624508126,72.99881640185602,1,0.9,1000,False,True,"[128, 128, 128]"
231,11,11,"[0.3790204722038361, 0.6209795277961638]",80,0.3191698462054219,0.9045110391416105,25.53358769643375,72.36088313132883,1,0.9,1000,False,True,"[128, 128, 128]"
232,12,11,"[0.3790204722038361, 0.6209795277961638]",80,0.3971095986088275,0.8824747664826391,31.7687678887062,70.59798131861113,1,0.9,1000,False,True,"[128, 128, 128]"
233,13,11,"[0.3790204722038361, 0.6209795277961638]",80,0.5272621789477087,0.832364071526168,42.18097431581669,66.58912572209344,1,0.9,1000,False,True,"[128, 128, 128]"
234,14,11,"[0.3790204722038361, 0.6209795277961638]",80,0.3666095433160535,0.8985121255877466,29.32876346528428,71.88097004701973,1,0.9,1000,False,True,"[128, 128, 128]"
235,15,11,"[0.3790204722038361, 0.6209795277961638]",10,0.3421371276215612,0.6687422505752046,3.421371276215612,6.687422505752046,1,0.9,1000,False,True,"[128, 128, 128]"
236,16,11,"[0.3790204722038361, 0.6209795277961638]",80,0.5209671986301844,0.8449911269335766,41.67737589041475,67.59929015468613,1,0.9,1000,False,True,"[128, 128, 128]"
237,17,11,"[0.3790204722038361, 0.6209795277961638]",35,0.491406730065985,0.7869471108601547,17.199235552309474,27.543148880105413,1,0.9,1000,False,True,"[128, 128, 128]"
238,18,11,"[0.3790204722038361, 0.6209795277961638]",64,0.3321281207063398,0.8739010623822924,21.256199725205747,55.92966799246671,1,0.9,1000,False,True,"[128, 128, 128]"
239,19,11,"[0.3790204722038361, 0.6209795277961638]",80,0.3483389352767085,0.8889001524903669,27.86711482213668,71.11201219922935,1,0.9,1000,False,True,"[128, 128, 128]"
240,0,12,"[0.41355771433156213, 0.5864422856684378]",23,0.29816692858164645,0.7905850384296009,6.857839357377869,18.18345588388082,1,0.9,1000,False,True,"[128, 128, 128]"
241,1,12,"[0.41355771433156213, 0.5864422856684378]",13,0.407424108095142,0.6884057971014492,5.296513405236846,8.94927536231884,1,0.9,1000,False,True,"[128, 128, 128]"
242,2,12,"[0.41355771433156213, 0.5864422856684378]",80,0.4365154098805749,0.8511393846237146,34.92123279044599,68.09115076989717,1,0.9,1000,False,True,"[128, 128, 128]"
